LCD;RNID;N1ID;N2ID;NAME
32292;484432;506641;;Ottostrasse
32201;505858;505953;;Route de la Lienne
22033;314;2758;;Holderbank
21627;270;5406;;Leuk
30991;1758;499976;;Rue de Contamines
32160;506397;506355;;Route d'Aproz
23916;314;1902;;Dürnten
20818;270;9480;;Privilasco
10523;314;1654;;Murg
31795;504483;504489;;Route de Cheseaux
10120;;1888;;Verzweigung Hinwil
11429;314;1848;;Bülach
24208;270;8860;;Wigoltigen
24554;270;10616;;Heiterswil
23750;314;528792;;Guntmadingen
22978;270;3594;;Ermensee
27615;;368699;;Brünig
27958;483984;483916;;Stauffacherstrasse
19836;270;7000;;Rocourt
26399;314;2784;;Cantonaccio-Tunnel
29335;489709;491752;;Rotfluhstrasse
26035;314;1136;;Zizers
26562;2158;2174;;alte Kaserne
11695;314;1766;;Baar
29345;490123;490076;;Mythen-Quai
20754;270;790;;Chavornay
32063;498886;498861;;Rue de Lausanne
27782;314;369681;;Silvaplana-Ost
26906;314;2270;;Äussere Klus
29844;488190;484499;;Zentralstrasse
26559;;2142;;La Biolaz
25318;314;514;;Schindellegi
16944;314;5320;;Helgisried
27313;;364326;;Dosierstelle Göschenen
23837;314;5470;;Bassersdorf
21680;270;6736;;Noës
25282;270;846;;Kirchberg
17341;270;8244;;Hofstetten b. Br.
36048;524382;526432;;Le Valavron
35873;524102;524123;;Avenue Léopold Robert
28590;486319;483255;;Eigerplatz
35368;521693;521704;;Via Lôro
23721;270;5616;;Niederglatt
21903;270;8934;;Unterramsern
28095;484559;484820;;Bermenstrasse
23505;270;8074;;Spitzen
21040;270;6012;;Pürd
31401;502294;484570;;Blumenrain
27918;483743;483725;;Laubeggstrasse
14815;314;782;;Yverdon
30145;495641;495687;;Route de la Chapelle
22567;270;5676;;Biberstein
30346;496857;496846;;Avenue Jomini
21975;270;10560;;Miex
31631;501121;501456;;Heuwaage-Viadukt
25501;270;6750;;Bonvillars
35403;521651;521952;;Via Daro
11186;;5644;;Mont Sagne-Tunnel
12067;314;3528;;Menziken
19629;270;6646;;Buttes
27699;270;9428;;Winterthur-Töss
20453;270;6772;;Villaz-St-Pierre
29083;490437;490361;;Birmensdorferstrasse
32531;490698;485089;;Weststrasse
11639;314;2994;;Stein
23670;270;2624;;Schüpfheim
23787;270;5724;;Flaach
17311;270;1918;;Thun
28025;484491;484499;;Zentralstrasse
21272;270;5894;;Gnosca
25639;270;1766;;Baar
23982;270;7548;;Ebmatingen
17577;314;2694;;Furen
11649;314;460;;Baden
28822;488594;488586;;Langgasse
11714;314;3922;;Colombier
26880;270;1274;;Chiasso
28646;487807;487760;;Nydegggasse
28324;486049;486059;;Kanalgasse
11917;2660;2672;;Reidenbach
12287;314;426;;St. Niklaus
24887;270;2934;;Weinfelden
12861;270;4224;;Ardon
35350;521618;521604;;Al Sècch
28386;484411;486372;;Speichergasse
32406;507505;507491;;Thundorferstrasse
19146;314;5150;;Vers-chez-Perrin
16780;270;2738;;Jegenstorf
35972;524144;524505;;Rue Numa Droz
31177;501138;501152;;Neubadstrasse
16790;270;7384;;Etzelkofen
26625;270;8016;;Les Collons
20161;270;336;;Courtepin
19918;270;7040;;Bellerive
27466;;364564;;Lungern-Tunnel
30087;495405;495196;;Avenue Louis Weck-Reynold
32079;505974;505997;;Rue Traversière
32717;509176;509116;;Gerliswilstrasse
27667;314;1670;;Wiedikon
12245;314;5162;;Hörhausen
12298;314;940;;Kemptthal
27995;484019;484331;;Kornhausplatz
31409;502346;484570;;Blumenrain
30425;497297;497286;;Chemin du Praz d'Eau
16454;5260;5262;;Unterlangenegg
27629;;368756;;San Fedele-Tunnel
10721;314;2126;;Riddes
35157;492574;508910;;Grendel
11228;;2096;;Yvorne
21661;270;4506;;Venthône
27700;270;369034;;Winterthur - Zentrum Rosenberg
11698;314;3850;;Horw
25349;270;3748;;Mollis
35912;524343;524353;;Rue de Bel-Air
19838;270;7002;;Réclère
25650;314;4810;;Enggenhuetten
26041;314;852;;Kriegstetten
35406;521959;521651;;Viale Stazione
23939;270;2946;;Kempraten
21666;270;2120;;Sion
28737;488366;488400;;Buchentalstrasse
36463;533245;1174;;Buchrain
31926;505140;505161;;Chemin des Bosquets
11935;314;2266;;Balsthal
29570;492868;527207;;Hornhaldenstrasse
10828;;1236;;Courgenay/Cornol
19237;270;6746;;Champagne
16494;270;1196;;La Heutte
12874;270;410;;Visp
28317;485469;485459;;Hofstettenstrasse
24726;270;4770;;Oberegg
19765;270;5236;;Le Cernil
35399;7738;526511;;Via Melera
17496;314;4436;;Burgdorf-Steinhof
21126;270;3250;;Ilanz
30079;495215;495186;;Route Du Jura
28787;488303;485476;;Burgstrasse
28508;486247;487213;;Eigerstrasse
20165;270;6938;;Cordast
19883;270;4516;;Courchapoix
22156;270;3962;;Hägendorf
21224;270;9568;;Tamins
32412;507512;507707;;Altholzstrasse
30520;497736;494914;;Avenue du Général Guisan
22768;270;4966;;Kriens
19430;314;5062;;Marchissy
10766;;3418;;Bas-du-Reymond
11144;;1650;;Kerenzerberg-Tunnel
35269;521166;521178;;Via Stradonino
22618;270;1584;;Brugg
23115;314;3596;;Mosen
30540;497827;497837;;Avenue de Montoie
10509;;484;;Wädenswil
12514;314;226;;Solothurn
16888;270;7604;;Buttenried
11533;314;670;;Kreuzlingen
35548;522589;522610;;Viale Giuseppe Cattori
16828;314;3460;;Aarberg
11257;314;1622;;Horgen
24812;270;5808;;Magdenau
23798;270;5726;;Hünikon
26744;270;10254;;Odogno
19914;270;5994;;Villars-le-Grand
21813;270;9794;;Vollèges
28050;484595;484629;;Jakob-Stämpfli-Strasse
29483;491160;490691;;Röschibachstrasse
32517;487363;508019;;Baarerstrasse
29231;490769;490790;;Dörflistrasse
11263;314;402;;Col de la Forclaz
23380;314;1642;;Bilten
20684;314;5540;;Cheseaux-sur-Lausanne
17168;270;9082;;Hettiswil
12804;270;1786;;Areuse
17512;270;1832;;Grenchen
27484;;367543;;Pratteln-Ost
20514;314;374;;Neirivue
22313;270;8202;;Kaisten
22243;270;6558;;Seltisberg
22073;270;8446;;Dittingen
17476;314;5508;;Worb SBB
19793;314;4072;;Porrentruy
35666;523153;523138;;Strada di Gandria
25905;270;1914;;Hegnau
21455;270;5762;;Aranno
22779;270;8786;;Kastanienbaum
32169;504941;505839;;Rue de la Dixence
10331;;1152;;Sevelen
29474;490678;492354;;Wasserwerkstrasse
23989;270;5598;;Dübendorf
26838;270;10084;;San Pietro di Stabio
35845;523987;522881;;Via Ponte Tresa
31967;488190;505406;;Alte Jonastrasse
10345;;612;;Thusis-Süd
20347;270;6452;;Bouloz
31517;502792;503014;;Schorenweg
20715;314;2096;;Yvorne
30567;497930;497917;;Avenue d'Ouchy
31719;503919;503901;;Thayngerstrasse
14876;1160;1160;;Oberriet
21719;270;10548;;Zeneggen
25714;314;2646;;Galerie-Vuargny
20707;314;4190;;Lutry
35932;524198;524137;;Rue de la Ruche
20794;270;3640;;Ramosch
11470;314;2442;;Morges
23316;270;9644;;Ried im Muotathal
25663;314;4588;;Illnau
10192;10876;367947;;Flooz
31848;504761;504764;;Rue du Midi
11903;314;2620;;Eschholzmatt
32145;506316;506329;;Route de Magrappé
10834;;1860;;Kloten-Süd
19351;270;7362;;Lully
20145;314;5022;;Salvenach
12892;314;4304;;Vex
21986;270;386;;Monthey
21869;270;5110;;Ollon
14856;;1830;;Witi-Tunnel
19421;270;8398;;Le Vaud
24142;270;9952;;Stadel b.S.
19576;270;8380;;Romainmôtier
22674;270;4894;;Fischbach
29305;489793;485078;;Kreuzstrasse
36453;;533167;;Visp-Tunnel
24401;270;9066;;Libingen
12300;314;1634;;Pfäffikon
22011;314;5086;;Zuchwil
27696;369144;369090;;Zürich - Bellevue
20207;314;4670;;Tentlingen
31753;504258;504250;;Steigstrasse
10414;;1004;;Letten
31482;502087;502995;;Maulbeerstrasse
17293;270;7240;;Heidbühl
17291;270;2614;;Trubschachen
20752;270;2068;;Orbe
30360;496916;496924;;Route du Mont
31114;500756;500729;;Route de Saint-Julien
21196;314;3236;;Tschamut
25109;270;678;;Bischofszell
11809;314;966;;Münchwilen
28058;484615;484595;;Mühlestrasse
31971;505417;488190;;Zürcherstrasse
20976;314;3690;;Casaccia
31582;501152;503371;;Neubadrain
29626;490455;489255;;Kasernenstrasse
21570;314;3208;;Ritzingen
25404;270;3920;;Chez le Bart
26622;270;8016;;Les Collons
29879;489560;494350;;Volketswilerstrasse
11802;314;2030;;Kaiserstuhl
20807;314;3658;;S. António
21901;270;5396;;Messen
21314;2322;2334;;Ritorto
22063;270;5226;;Metzerlen
21038;270;6008;;Cröt
28836;488400;488971;;Spinnereistrasse
25521;270;2524;;Dintikon
12122;314;4926;;Lenk
17228;314;5510;;Beitenwil
19790;270;10232;;Undervelier
23805;270;5728;;Dorf
30269;496398;496427;;Avenue du Théâtre
31744;503871;486115;;Bachstrasse
17172;270;4384;;Bolligen
22180;270;8302;;Hersiwil
12412;270;208;;Schwyz
24182;270;2556;;Engwilen
23769;270;7184;;Dörflingen
32307;506872;489497;;Ringstrasse
29458;490747;492307;;Sonneggstrasse
19772;270;9014;;Montenol
19953;270;7824;;Chevroux
20171;270;4342;;St. Wolfgang
21921;270;6254;;Altreu
17295;270;5270;;Schangnau
28367;486227;483610;;Dorfstrasse
21004;270;7638;;Fürstenaubrück
25581;270;3572;;Sins
12685;270;3304;;Arbedo
23549;270;5746;;Uerzlikon
11236;;940;;Kemptthal
28400;2486;485370;;Aarestrasse
22348;270;5488;;Villmergen
21712;314;430;;Randa
23979;270;8884;;Maur
28914;489404;489369;;Sonnenhaldenstrasse
35766;523687;523101;;Viale Castagnola
10146;;1474;;Verzweigung Gellert
10470;314;1306;;Rivera
23150;270;3578;;Boswil
16379;314;1930;;Kiesen
30801;499251;498886;;Avenue de France
31811;504570;497776;;Avenue des Bains
28958;489668;485306;;Freiestrasse
25998;;1444;;Oberburg-Tunnel
27978;483410;483381;;Könizstrasse
27009;270;8800;;Wyssbach
20153;314;4656;;Tafers
16373;314;4006;;Oberried am Brienzersee
30256;496251;496332;;Route D'Echallens
25520;270;6462;;Elfingen
20648;270;7050;;Bottens
35809;523632;523793;;Via Pretorio
29865;491025;494280;;Windeggstrasse
28997;489688;489930;;Universitätstrasse
24985;270;9818;;Landschlacht
21001;270;6256;;Spinas
12299;314;4586;;Fehraltorf
27977;483410;484157;;Landorf-Strasse
30043;495148;495161;;Avenue Beauregard
31542;482681;503132;;Johanniterbrücke
22100;270;6320;;Binningen
19693;270;8370;;Les Places
22860;270;9868;;Winikon
16762;270;7570;;Zauggenried
32490;508019;507881;;Zugerstrasse
28323;486049;483316;;Zentralplatz
27848;482703;482659;;Länggassstrasse
21382;270;7744;;Vellano
23047;270;7146;;Alikon
16651;270;2506;;Bützberg
25596;270;7144;;Fenkrieden
26969;270;6192;;Thalgut
35205;508766;508743;;Reussbühlstrasse
31572;501835;503284;;Gotthelfstrasse
24604;270;2840;;Rebstein
25610;314;3866;;Adliswil
25530;314;4694;;Maisprach
16813;314;4842;;Ipsach
25545;270;9280;;Gnadental
30664;498436;527489;;En Budron
25123;270;6372;;Schönenberg
10119;;1888;;Verzweigung Hinwil
28708;488188;488201;;Kräzernstrasse
17240;270;5570;;Tägertschi
28029;484499;483316;;Zentralplatz
25276;314;3000;;Ebnat-Kappel-Süd
30650;496639;497827;;Rond-Point de la Maladière
26335;;978;;Moosmühli
16858;270;4030;;Schwanden b.L.
31165;500981;500086;;Rue de Saint-Jean
32488;508019;485882;;Bahnhofstrasse
32051;505855;505858;;Rue du Chemin de Fer
21971;314;3448;;Les Evouettes
30560;497917;495351;;Avenue de la Gare
11978;314;2934;;Weinfelden
19331;314;4444;;Croix de Rozon
16425;314;4948;;Mont-Tramelan
14926;2298;2304;;Verladestelle Basel-Kleinhüningen
29817;491444;489497;;Ringstrasse
28456;486823;8450;;Süri
21798;314;3430;;Rive Haute
31564;503284;503268;;Allschwilerstrasse
16472;270;10230;;Châtelat
19776;270;4070;;Courgenay
20516;314;378;;Enney
16891;270;7604;;Buttenried
12847;270;968;;Wil
25265;2264;2268;;Autobahnanschluss A1
30585;495351;498041;;Place de la Gare
24598;270;2830;;Salez
21335;270;8696;;Mte. Brè
17022;270;4368;;Belp
20579;270;7830;;Grandvaux
35690;523232;521166;;Via Cantonale
30903;499770;499783;;Rue du Vieux Moulin
25435;314;342;;Champ Olivier
20892;270;622;;Frauenkirch
22151;270;7616;;Fulenbach
25588;270;6486;;Waltenschwil
25522;270;3120;;Döttingen
22561;270;7652;;Gallenkirch
19705;270;6980;;Sceut
36166;525609;525617;;Routes des Plaines-Roches
26325;;878;;Walterswil
24187;270;2876;;Mannenbach
22693;270;4814;;Luthern
27432;270;1944;;Lyss
23569;270;1616;;Wollishofen
22134;314;1442;;Eptingen
17507;270;9288;;Liebewil
21937;270;3956;;Flumenthal
10257;;864;;Oensingen
27965;484006;484014;;Viktoriastrasse
29537;490018;489982;;Wehntalerstrasse
30939;499945;1758;;Route de Malagnou
31535;502908;502087;;Riehenring
16699;270;2494;;St. Niklaus b.K.
21002;270;6218;;Naz
36390;528698;1754;;Schaffhausen-Schweizersbild
22746;270;9774;;Glaubenbergpass
32033;505765;495351;;Avenue de la Gare
21363;10814;9356;;Ossasco
35613;522886;522844;;Via Giuseppe Mazzini
28040;484506;484570;;Blumenrain
32069;505920;505931;;Route de la Morge
35307;521386;521222;;Via Pierino Tatti
11447;314;3086;;Stäfa
29026;490076;485863;;Seestrasse
24145;270;9948;;Seuzach
10572;;1786;;Areuse
11964;314;1152;;Sevelen
25133;270;10666;;Wuppenau
28917;489369;489430;;Goethestrasse
32026;505733;505751;;Avenue Saint-François
28900;489351;489342;;Varnbüelstrasse
27174;;1996;;Leissigen-Ost
35632;521264;522989;;Via Tesserete
21452;270;5758;;Vernate
23138;270;6482;;Berikon
27357;314;1048;;Freiburg-Süd
19874;270;4064;;Develier
21359;270;6676;;Moneto
20091;270;4646;;Grolley
26009;270;9800;;Levron
30463;496814;495020;;Route de Berne
27624;;368737;;Eyholz-Tunnel
32356;314;507336;;Weinfelderstrasse
29702;490397;490437;;Seebahnstrasse
19153;314;5350;;Basse-Nendaz
17491;314;5396;;Messen
29558;490885;490821;;Wallisellerstrasse
21913;270;1832;;Grenchen
24626;270;1736;;Benken
29734;493162;490369;;Albisriederstrasse
20872;270;7900;;Seewis i. Pr.
20796;270;3640;;Ramosch
19677;270;6876;;Les Brenets
27634;270;368828;;Biel-Süd
11934;314;2754;;Biberist
31792;504408;503960;;Freudentalstrasse
24193;270;8860;;Wigoltigen
10232;;790;;Chavornay
26366;;2132;;Les Iles Sion
31671;488190;503846;;Toggenburgstrasse
22793;270;4598;;Ruswil
24070;270;5842;;Dätwil
24415;270;6122;;Juckern
21778;314;4300;;Praz-Jean
16979;270;9670;;Rüschegg-Graben
20865;270;1504;;Schiers
22286;270;7620;;Giebenach
23775;314;2888;;Diessenhofen
31339;490565;485174;;Adlerstrasse
32467;507908;503878;;Vorstadt
27385;;1552;;Basel-Kannenfeld
29311;491592;489831;;Höschgasse
16602;270;10646;;Hubersdorf
21982;270;9018;;Troistorrents
10554;314;1680;;Brunnen
35801;523807;523618;;Via Canova
36283;488407;489006;;Flurhofstrasse
31431;502420;502439;;Theaterstrasse
24324;314;4582;;Wetzikon-Kempten
12232;314;530;;Lamone
30639;498325;496743;;Rue Dr-César-Roux
27100;314;3412;;Malvilliers
20206;314;4666;;Bourguillon
29826;485089;494343;;Industriestrasse
21114;270;9754;;Zalön
24207;270;6598;;Salen-Reutenen
27151;270;4240;;Turtmann
19240;270;6754;;Romairon
23847;270;2904;;Neunkirch
30537;497807;497820;;Avenue William Fraisse
23478;314;5282;;Edlibach
16948;314;5324;;Kalchstätten
19649;314;3126;;La Chaux-de-Fonds
23662;270;4098;;Mellikon
21435;270;6718;;Brè
24186;270;2554;;Hefenhausen
10217;;744;;Bernex
35165;485882;526409;;Krongasse
22803;270;8922;;Stätenbach
23181;270;4456;;Mettmenstetten
11967;314;1104;;Splügen
21277;716;722;;Verdasio
12944;314;3696;;Sils
30446;497406;497398;;Chemin De Rovéréaz
24751;270;1020;;Rorschach
22342;270;890;;Lenzburg
25943;270;6032;;Türlen
25983;270;490;;Sattel
24749;270;1020;;Rorschach
21948;270;9764;;Les Agettes
21290;10778;10792;;Someo
21023;314;2802;;S. Vittore
27452;;364394;;Weisswand-Tunnel
10475;314;1290;;Melide/Bissone
27694;314;369046;;Winterthur - St. Galler-/Frauenfelderstrasse
32319;485089;483610;;Dorfstrasse
20809;314;3664;;La Rösa
24521;270;3002;;Ebnat-Kappel
26020;270;6970;;Moiry
23298;314;3048;;Diesbach
35415;521995;521952;;Via Daro
23725;270;7128;;Niederhasli
21208;270;10358;;Dardin
22946;270;3168;;Reinach
29138;489977;490807;;Seebacherstrasse
30331;496778;496767;;Rue du Bugnon
16509;270;2666;;Zweisimmen
24335;314;1634;;Pfäffikon
32554;508402;508387;;Arbachstrasse
10225;;766;;Rolle
21035;270;6002;;Ausserferrera
29835;489468;490311;;Mutschellenstrasse
30216;496104;496096;;Route De Villard
31357;502076;502094;;Bäumlihofstrasse
23029;270;3572;;Sins
36205;525763;525774;;Avenue du Vignoble
35759;523104;523101;;Viale Castagnola
22728;270;7734;;Kleinteil
24485;270;9214;;Gerlikon
28302;485896;485904;;Marktgasse
16936;270;1054;;Flamatt
16481;270;7394;;Magglingen
21274;270;5898;;Prosito
28154;485089;485124;;Burgerstrasse
21550;270;526;;Genestrerio
19785;270;6138;;Le Prédame
12695;270;10532;;Indemini
23803;270;7842;;Gräslikon
35970;524528;524123;;Avenue Léopold Robert
36372;;5962;;Losone
25609;270;1432;;Reiden
31246;501199;501556;;Spalenvorstadt
26919;270;6880;;Villers
25628;10848;8054;;Muotathal
10382;314;1222;;Delsberg-West
17230;270;2232;;Rüfenacht
21548;270;8680;;Ligornetto
35268;521166;521169;;Via Locarno
10535;;1750;;Schaffhausen-Nord
30610;497820;498041;;Place de la Gare
20640;270;4998;;Vucherens
24631;270;2948;;Wald
20558;314;5224;;Vuisternens-devant-Romont
12830;5260;4562;;Schallenberg
22840;270;3372;;St. Erhard
12725;270;3280;;Melide
12359;314;3130;;La Cibourg
31239;501510;501456;;Heuwaage-Viadukt
10162;;946;;Verzweigung Winterthur-Nord
29532;490004;489982;;Wehntalerstrasse
12484;314;2712;;Posieux
16702;270;4794;;Mühleweg
21283;10820;10832;;Crana
25042;270;7258;;Winden
30014;495012;495020;;Route de Berne
32012;505449;505343;;Allmeindstrasse
32257;506819;506634;;Kreuzgasse
28479;1962;487048;;Bethlehemstrasse
10240;;816;;Les Vignes-Tunnel
17142;314;2492;;Hindelbank
21591;270;8502;;Martisberg
28258;485673;485711;;Regiestrasse
35670;523199;523210;;Via Ruvigliana
12805;270;808;;Estavayer-le-Lac
20323;270;6800;;Puidoux
28263;485679;485750;;Uttigenstrasse
19841;270;7426;;Grandfontaine
19402;270;7418;;Signy
19558;270;6964;;La Praz
28965;369144;489721;;Drahtzugstrasse
27115;314;328;;Freiburg-Nord
17150;314;2596;;Worb
23437;270;6048;;Pfäfers
22258;314;5092;;Neuendorf
27593;314;9226;;Rennaz
27406;;1246;;Bure
31838;504699;504710;;Rue de Chamblon
20168;270;330;;Cormagens
24059;270;10264;;Thalheim a.d. Thur
26396;270;6502;;Ronco sopra Ascona
14833;314;3474;;Leuzigen
32584;508449;501739;;Voltastrasse
22393;314;4260;;Kienberg
19519;270;9050;;Vufflens-le-Château
26386;270;7804;;Contra
11136;;1402;;Sonnenberg-Tunnel
25852;270;516;;Samstagern
12032;314;566;;Disentis/Mustér
11483;314;326;;Murten
21733;314;4244;;Raron
20248;270;8552;;Arconciel
17373;270;9572;;Wengi im Kandetal
11220;;1278;;Gotthard
12027;314;3214;;Münster
23085;270;2526;;Wohlen
17129;270;6092;;Gmünden
17430;270;10710;;Möriswil
19654;270;10110;;Mutrux
20528;270;346;;Epagny
35921;524400;524367;;Rue de Biaufond
11166;;746;;Chèvres-Tunnel
24580;270;5814;;Hinterforst-Brand
17347;270;6532;;Reuti
20971;270;616;;Alvaneu
30295;496527;496371;;Avenue d'Echallens
24374;270;7278;;Hutzikon
36386;528687;1404;;Luzern-Zentrum
25751;270;2714;;Villars-sur-Glâne
29911;494505;494523;;Ottenhauserstrasse
25816;270;6906;;Sionnet
28780;488658;488681;;Oberstrasse
32328;507113;507164;;Frauenfelderstrasse
12796;270;3408;;Le Locle
29400;491786;526875;;Paradeplatz
20049;270;8470;;Prévondavaux
28407;483530;484162;;Schwendistutz
32339;485882;485264;;Talackerstrasse
25566;270;3982;;Lauffohr
25364;314;5016;;Löwenberg
26554;;1084;;San Bernardino-Süd
28005;484363;483967;;Nordring
35680;523246;523257;;Via Aldesago
12935;2416;2418;;St-Oyen
22465;270;5852;;Oltingen
21143;10884;10886;;Arvigo
27439;;364241;;Bargias-Tunnel
11890;314;2586;;Ins
36133;525350;525280;;Rue de l'Ecluse
10115;;1188;;Verzweigung Bözingenfeld
25479;314;4180;;Villars-Ste.-Croix
20029;270;7054;;Montet (Broye)
25146;270;682;;Sulgen
26797;270;8748;;Cadepiano
20549;314;5128;;Oron-la-Ville
26460;270;5704;;Traversa
19499;270;7362;;Lully
25842;270;2182;;Rohr
35661;523138;521166;;Via Cantonale
31522;485673;503057;;Grenzacherstrasse
31990;485078;505406;;Alte Jonastrasse
10577;;1792;;Neuenburg-Serrières
35673;523210;523225;;Via Albonago
23342;270;9956;;Vorderthal
11834;314;3008;;Lichtensteig
12950;10866;1548;;Sta. Maria
12749;270;10212;;Chavannes de Bogis
35143;520478;520485;;Berglistrasse
35830;523035;523024;;Via Trevano
31595;502439;502420;;Kohlenberg
20618;270;10728;;Valeyres-sous-Ursins
20726;270;2090;;Montreux
35790;523767;523625;;Corso Enrico Pestalozzi
31471;502759;502087;;Riehenring
29786;490462;490497;;Feldstrasse
22148;270;3382;;Aarburg
22962;270;1412;;Sempach
20223;270;4634;;Marly
19145;270;8474;;Ménières
27987;484228;483664;;Elfenauweg
27924;483779;483801;;Schermenweg
35724;523445;523434;;Ra Stráda Cantonál
32492;508047;504163;;Grabenstrasse
30290;496371;496490;;Place Chauderon
29894;494439;489476;;Usterstrasse
23120;314;1938;;Muri
24432;270;6292;;Dussnang-Oberwangen
12307;314;4830;;Uster
35577;522626;522618;;Sentiero Torello
21822;270;8660;;Vichères
31968;488190;505417;;Rütistrasse
12165;314;3700;;Bivio
29005;489511;489964;;Irchelstrasse
17591;270;8452;;Matzenried
24719;270;5816;;Trogen
30551;497888;497871;;Place de la Navigation
28363;486227;483391;;Weissensteinstrasse
25337;270;276;;Wendt
23161;270;6482;;Berikon
10806;;1182;;Biel
10814;2246;2248;;Steffisburg
20076;314;2462;;Umfahrung Payerne
36251;521166;526519;;Via Vellano
35287;521166;521248;;Via Galbisio
11798;314;3032;;Leibstadt
20361;270;1032;;Vaulruz
19722;270;7228;;Ederswiler
24306;270;1634;;Pfäffikon
20764;314;3638;;Crusch
21642;270;6020;;St-Luc
30693;498686;498711;;Rue de la Servette
12354;314;2932;;Märstetten
28473;482674;526931;;Studerstrasse
10764;314;3418;;Bas-du-Reymond
27166;369746;364679;;Uetliberg-Tunnel
29478;490678;491084;;Limmattalstrasse
20786;270;9918;;Pradella
21252;270;3326;;Rodi
26931;270;10226;;Axenstein
27266;314;4876;;Hünenberg
23457;270;8912;;Mels
25067;270;702;;Arbon-West
25964;;1038;;Avry-Tunnel
31172;501121;492174;;Fabrikstrasse
24657;314;3006;;Ulisbach
11143;;1582;;Habsburg-Tunnel
20507;270;8556;;Bonnefontaine
